0.01	0                         0,
0.00984823114	0.00174345226     0,
0.0093975313	0.00342602091      0,
0.00866158094	0.00500459689    0,
0.00766271892	0.00643126448      0,
0.00643126448	0.00766271892     0,
0.00500459689	0.00866158094     0,
0.00342602091	0.0093975313     0,
0.00174345226	0.00984823114     0,
0.00000796327	0.01           0
